Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GAP,Normalized Power® (NP®),Training Stress Score®,Avg Power,Max Power,Steps,Body Battery Drain,Decompression,Best Lap Time,Number of Laps,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2020-02-03 18:06:36,0,Hamburg Laufen,"6,86",686,00:45:58,154,167,--,150,169,6:42,3:45,17,17,"1,00",--,--,--,--,--,"0,0",--,--,6.888,--,No,"00:00:00,9",16,00:45:44,00:48:13,5,18
Running,2020-02-02 10:36:04,0,Hamburg Laufen,"6,21",580,00:37:56,157,171,--,151,168,6:06,0:31,2.563,2.560,"1,09",--,--,--,--,--,"0,0",--,--,5.744,--,No,"00:01:23,0",13,00:37:52,00:40:11,5,976
Running,2020-01-26 10:34:34,0,Hamburg Laufen,"5,88",594,00:38:19,159,173,--,151,169,6:31,3:15,7,6,"1,02",--,--,--,--,--,"0,0",--,--,5.778,--,No,"00:02:36,5",12,00:38:03,00:40:53,5,12
Running,2020-01-25 09:33:39,0,Hamburg Laufen,"6,85",752,00:44:47,169,183,--,151,162,6:32,6:05,9,8,"1,01",--,--,--,--,--,"0,0",--,--,6.788,--,No,"00:02:21,1",14,00:44:40,00:47:08,5,18
Running,2020-01-23 12:55:14,0,Hamburg Laufen,"5,73",602,00:37:59,160,178,--,150,161,6:38,4:35,8,9,"1,01",--,--,--,--,--,"0,0",--,--,5.690,--,No,"00:01:34,0",12,00:37:52,00:39:31,4,12
Running,2020-01-06 18:05:53,0,Hamburg Laufen,"8,51",905,00:56:23,162,175,--,149,161,6:37,5:11,9,8,"1,01",--,--,--,--,--,"0,0",--,--,8.416,--,No,"00:00:05,3",18,00:56:16,00:58:01,5,18
Running,2019-12-28 12:21:41,0,Hamburg Laufen,"6,90",750,00:44:32,168,180,--,151,164,6:27,5:38,13,10,"1,03",--,--,--,--,--,"0,0",--,--,6.726,--,No,"00:02:44,3",14,00:44:23,00:44:39,5,17
Running,2019-12-26 12:44:16,0,Hamburg Laufen,"6,86",726,00:44:28,163,178,--,152,162,6:29,5:54,8,8,"1,01",--,--,--,--,--,"0,0",--,--,6.770,--,No,"00:02:21,4",14,00:44:23,00:45:41,5,17
Running,2019-12-16 18:54:21,0,Hamburg Laufen,"6,82",679,00:44:48,153,166,--,149,160,6:34,5:46,8,7,"1,02",--,--,--,--,--,"0,0",--,--,6.668,--,No,"00:02:11,1",14,00:44:42,00:46:42,5,18
Running,2019-12-15 11:36:26,0,Hamburg Laufen,"6,83",690,00:44:17,158,171,--,151,168,6:29,5:41,11,10,"1,02",--,--,--,--,--,"0,0",--,--,6.708,--,No,"00:02:17,6",14,00:44:12,00:47:05,4,19
Running,2019-12-15 11:36:15,0,Hamburg Laufen,"10,62",1.095,01:10:13,157,172,--,151,164,6:37,6:07,21,23,"1,00",--,--,--,--,--,"0,0",--,--,10.622,--,No,"00:00:48,8",22,01:10:08,01:11:01,5,18
Running,2019-12-08 14:15:41,0,Hamburg Laufen,"6,88",700,00:44:35,158,172,--,149,177,6:29,4:19,17,15,"1,03",--,--,--,--,--,"0,0",--,--,6.664,--,No,"00:02:29,8",14,00:44:26,00:46:52,5,18
Running,2019-12-05 18:03:01,0,Hamburg Laufen,"6,85",709,00:45:17,157,171,--,149,160,6:36,4:16,15,12,"1,02",--,--,--,--,--,"0,0",--,--,6.736,--,No,"00:02:21,9",14,00:45:12,00:46:48,5,18
Running,2019-12-03 18:55:39,0,Hamburg Laufen,"6,81",721,00:46:10,156,169,--,149,160,6:47,6:07,19,19,"0,99",--,--,--,--,--,"0,0",--,--,6.888,--,No,"00:02:12,3",14,00:46:04,00:48:03,5,19
Running,2019-11-22 06:35:21,0,Hamburg Laufen,"0,36",27,"00:02:41,4",119,129,--,145,157,7:28,6:38,--,--,"0,93",--,--,--,--,--,"0,0",--,--,390,--,No,--:--:--,1,00:02:36,"00:02:50,4",8,9
Running,2019-11-17 10:34:20,0,Hamburg Laufen,"8,93",913,00:58:05,159,171,--,153,166,6:30,6:02,27,27,"1,00",--,--,--,--,--,"0,0",--,--,8.910,--,No,"00:02:48,3",18,00:57:56,00:59:34,5,18
Running,2019-11-14 18:11:58,0,Hamburg Laufen,"10,66",1.054,01:10:49,154,163,--,150,162,6:39,6:07,24,25,"1,01",--,--,--,--,--,"0,0",--,--,10.612,--,No,"00:01:06,2",22,01:10:43,01:12:01,4,18
Running,2019-11-11 18:51:52,0,Hamburg Laufen,"10,62",1.033,01:10:18,154,165,--,149,162,6:37,5:57,26,25,"1,02",--,--,--,--,--,"0,0",--,--,10.478,--,No,"00:00:45,9",22,01:10:10,01:12:54,5,19
Running,2019-11-09 12:03:04,0,Hamburg Laufen,"10,65",1.066,01:08:41,159,171,--,152,163,6:27,5:09,21,19,"1,02",--,--,--,--,--,"0,0",--,--,10.436,--,No,"00:00:59,1",22,01:08:33,01:10:45,5,18
Running,2019-11-07 18:07:55,0,Hamburg Laufen,"10,63",1.058,01:10:41,155,170,--,151,165,6:39,5:35,14,13,"0,99",--,--,--,--,--,"0,0",--,--,10.704,--,No,"00:00:51,8",22,01:10:34,01:13:18,4,19
Running,2019-11-04 12:19:04,0,Hamburg Laufen,"8,55",866,00:57:06,156,165,--,151,165,6:41,6:03,16,15,"0,99",--,--,--,--,--,"0,0",--,--,8.632,--,No,"00:00:25,0",18,00:57:01,00:59:02,5,18
Running,2019-11-03 10:02:07,0,Hamburg Laufen,"8,51",885,00:56:21,161,172,--,151,166,6:37,5:55,12,11,"1,00",--,--,--,--,--,"0,0",--,--,8.542,--,No,"00:00:02,8",18,00:56:11,00:59:27,5,18
Running,2019-11-01 13:13:19,0,Hamburg Laufen,"8,53",899,00:55:33,164,174,--,150,160,6:31,6:07,10,10,"1,02",--,--,--,--,--,"0,0",--,--,8.338,--,No,"00:00:12,4",18,00:55:30,00:56:04,5,18
